Frame Number ; Time Stamp ; Point Of Regard X ; Point Of Regard Y ; Pupil Area Right Eye, sq.mm ; Pupil Area Left Eye, sq.mm ; Pupil Area Right Eye, px ; Pupil Area Left Eye, px ; Score Value ; Score Value Left Eye ; Score Value Right Eye ; Clients Event
95526 ; 3306473.443 ; 0.6586 ; 0.6218 ; 11.24 ; 9.01 ; 3778 ; 3353 ; 0.33 ; 0.357 ; 0.313 ; 
95527 ; 3306508.884 ; 0.6614 ; 0.6253 ; 10.46 ; 9.06 ; 3701 ; 3353 ; 0.34 ; 0.365 ; 0.317 ; 
95528 ; 3306543.068 ; 0.6623 ; 0.6236 ; 11.16 ; 9.15 ; 3713 ; 3382 ; 0.34 ; 0.000 ; 0.000 ; 
95529 ; 3306578.510 ; 0.6606 ; 0.6202 ; 11.18 ; 9.11 ; 3670 ; 3396 ; 0.34 ; 0.369 ; 0.317 ; 
95530 ; 3306614.371 ; 0.6614 ; 0.6216 ; 10.15 ; 9.00 ; 3616 ; 3369 ; 0.34 ; 0.365 ; 0.309 ; 
95531 ; 3306648.345 ; 0.6601 ; 0.6170 ; 10.87 ; 8.96 ; 3658 ; 3363 ; 0.35 ; 0.361 ; 0.348 ; 
95532 ; 3306683.787 ; 0.6582 ; 0.6111 ; 11.13 ; 8.94 ; 3682 ; 3357 ; 0.37 ; 0.372 ; 0.361 ; 
95533 ; 3306715.454 ; 0.6562 ; 0.6056 ; 11.19 ; 8.94 ; 3697 ; 3366 ; 0.37 ; 0.366 ; 0.377 ; 
95534 ; 3306751.944 ; 0.6550 ; 0.5990 ; 11.20 ; 9.18 ; 3685 ; 3373 ; 0.37 ; 0.361 ; 0.380 ; 
95535 ; 3306786.128 ; 0.6544 ; 0.5942 ; 11.16 ; 9.17 ; 3631 ; 3375 ; 0.34 ; 0.350 ; 0.333 ; 
95536 ; 3306820.731 ; 0.6547 ; 0.5933 ; 11.07 ; 8.95 ; 3600 ; 3340 ; 0.33 ; 0.345 ; 0.318 ; 
95537 ; 3306854.076 ; 0.6538 ; 0.5921 ; 11.05 ; 8.92 ; 3573 ; 3323 ; 0.37 ; 0.358 ; 0.376 ; 
95538 ; 3306889.727 ; 0.6530 ; 0.5906 ; 11.25 ; 9.03 ; 3568 ; 3358 ; 0.38 ; 0.369 ; 0.381 ; 
95539 ; 3306922.023 ; 0.6560 ; 0.5943 ; 10.37 ; 9.00 ; 3576 ; 3337 ; 0.37 ; 0.368 ; 0.372 ; 
95540 ; 3306957.046 ; 0.6597 ; 0.5997 ; 10.12 ; 9.21 ; 3537 ; 3370 ; 0.36 ; 0.365 ; 0.359 ; 
95541 ; 3306992.488 ; 0.6635 ; 0.6048 ; 10.17 ; 9.26 ; 3552 ; 3375 ; 0.36 ; 0.363 ; 0.365 ; 
95542 ; 3307023.945 ; 0.6648 ; 0.6052 ; 10.87 ; 9.04 ; 3557 ; 3340 ; 0.36 ; 0.362 ; 0.355 ; 
95543 ; 3307058.967 ; 0.6656 ; 0.6107 ; 10.52 ; 8.91 ; 3614 ; 3304 ; 0.35 ; 0.345 ; 0.358 ; 
95544 ; 3307095.877 ; 0.6652 ; 0.6168 ; 10.34 ; 8.76 ; 3563 ; 3301 ; 0.35 ; 0.347 ; 0.362 ; 
95545 ; 3307129.432 ; 0.6652 ; 0.6209 ; 10.45 ; 8.86 ; 3607 ; 3311 ; 0.36 ; 0.365 ; 0.357 ; 
95546 ; 3307161.308 ; 0.6639 ; 0.6188 ; 11.24 ; 8.90 ; 3632 ; 3325 ; 0.35 ; 0.360 ; 0.348 ; 
95547 ; 3307195.702 ; 0.6657 ; 0.6227 ; 10.11 ; 8.93 ; 3556 ; 3344 ; 0.36 ; 0.361 ; 0.369 ; 
95548 ; 3307232.192 ; 0.6668 ; 0.6254 ; 10.28 ; 8.75 ; 3565 ; 3302 ; 0.35 ; 0.333 ; 0.363 ; 
95549 ; 3307264.908 ; 0.6654 ; 0.6204 ; 11.02 ; 8.68 ; 3568 ; 3276 ; 0.35 ; 0.340 ; 0.351 ; 
95550 ; 3307300.979 ; 0.6624 ; 0.6164 ; 11.10 ; 8.64 ; 3562 ; 3256 ; 0.34 ; 0.330 ; 0.352 ; 
95551 ; 3307334.743 ; 0.6633 ; 0.6210 ; 10.02 ; 8.71 ; 3500 ; 3244 ; 0.35 ; 0.345 ; 0.354 ; 
95552 ; 3307370.394 ; 0.6637 ; 0.6266 ; 10.05 ; 8.69 ; 3510 ; 3242 ; 0.36 ; 0.347 ; 0.367 ; 
95553 ; 3307404.578 ; 0.6645 ; 0.6328 ; 9.99 ; 8.63 ; 3511 ; 3222 ; 0.36 ; 0.345 ; 0.373 ; 
95554 ; 3307448.828 ; 0.6646 ; 0.6349 ; 10.29 ; 8.62 ; 3550 ; 3217 ; 0.35 ; 0.350 ; 0.354 ; 
95555 ; 3307482.382 ; 0.6645 ; 0.6367 ; 10.36 ; 8.62 ; 3568 ; 3215 ; 0.36 ; 0.349 ; 0.366 ; 
95556 ; 3307513.630 ; 0.6648 ; 0.6382 ; 10.37 ; 8.76 ; 3599 ; 3261 ; 0.38 ; 0.373 ; 0.379 ; 
95557 ; 3307545.926 ; 0.6639 ; 0.6302 ; 10.97 ; 8.76 ; 3580 ; 3252 ; 0.37 ; 0.366 ; 0.366 ; 
95558 ; 3307592.273 ; 0.6612 ; 0.6220 ; 10.95 ; 8.54 ; 3533 ; 3227 ; 0.36 ; 0.349 ; 0.381 ; 
95559 ; 3307624.989 ; 0.6622 ; 0.6253 ; 10.11 ; 8.56 ; 3531 ; 3205 ; 0.37 ; 0.356 ; 0.375 ; 
95560 ; 3307659.801 ; 0.6624 ; 0.6304 ; 10.18 ; 8.48 ; 3534 ; 3219 ; 0.35 ; 0.337 ; 0.363 ; 
95561 ; 3307689.791 ; 0.6628 ; 0.6283 ; 10.84 ; 8.78 ; 3514 ; 3201 ; 0.35 ; 0.354 ; 0.349 ; 
95562 ; 3307721.667 ; 0.6624 ; 0.6256 ; 10.70 ; 8.71 ; 3501 ; 3198 ; 0.36 ; 0.347 ; 0.366 ; 
95563 ; 3307753.964 ; 0.6631 ; 0.6298 ; 9.97 ; 8.65 ; 3438 ; 3197 ; 0.35 ; 0.351 ; 0.356 ; 
95564 ; 3307786.050 ; 0.6623 ; 0.6277 ; 10.48 ; 8.66 ; 3415 ; 3217 ; 0.36 ; 0.353 ; 0.364 ; 
95565 ; 3307821.072 ; 0.6608 ; 0.6248 ; 10.36 ; 8.58 ; 3351 ; 3220 ; 0.36 ; 0.358 ; 0.369 ; 
95566 ; 3307850.013 ; 0.6584 ; 0.6213 ; 10.36 ; 8.66 ; 3295 ; 3223 ; 0.38 ; 0.367 ; 0.392 ; 
95567 ; 3307883.148 ; 0.6561 ; 0.6178 ; 10.42 ; 8.46 ; 3314 ; 3161 ; 0.38 ; 0.367 ; 0.396 ; 
95568 ; 3307919.219 ; 0.6544 ; 0.6160 ; 10.05 ; 8.56 ; 3247 ; 3189 ; 0.38 ; 0.376 ; 0.388 ; 
95569 ; 3307954.451 ; 0.6545 ; 0.6199 ; 9.62 ; 8.64 ; 3272 ; 3220 ; 0.36 ; 0.360 ; 0.360 ; 
95570 ; 3307989.893 ; 0.6554 ; 0.6237 ; 9.49 ; 8.69 ; 3319 ; 3237 ; 0.35 ; 0.328 ; 0.363 ; 
95571 ; 3308023.028 ; 0.6560 ; 0.6257 ; 9.65 ; 8.53 ; 3337 ; 3204 ; 0.34 ; 0.322 ; 0.365 ; 
95572 ; 3308056.583 ; 0.6568 ; 0.6280 ; 9.76 ; 8.58 ; 3356 ; 3219 ; 0.34 ; 0.326 ; 0.362 ; 
95573 ; 3308090.556 ; 0.6581 ; 0.6285 ; 9.81 ; 8.50 ; 3390 ; 3181 ; 0.35 ; 0.340 ; 0.370 ; 
95574 ; 3308124.950 ; 0.6583 ; 0.6269 ; 9.91 ; 8.34 ; 3404 ; 3141 ; 0.35 ; 0.337 ; 0.367 ; 
95575 ; 3308159.553 ; 0.6594 ; 0.6262 ; 9.88 ; 8.31 ; 3393 ; 3113 ; 0.36 ; 0.349 ; 0.368 ; 
95576 ; 3308194.156 ; 0.6601 ; 0.6219 ; 10.32 ; 9.26 ; 3356 ; 3404 ; 0.34 ; 0.357 ; 0.330 ; 
95577 ; 3308226.452 ; 0.6574 ; 0.6185 ; 10.59 ; 9.12 ; 3307 ; 3268 ; 0.34 ; 0.329 ; 0.357 ; 
95578 ; 3308260.635 ; 0.6495 ; 0.6143 ; 10.23 ; 8.67 ; 3168 ; 3185 ; 0.34 ; 0.317 ; 0.354 ; 
95579 ; 3308295.238 ; 0.6438 ; 0.6122 ; 9.50 ; 8.22 ; 3096 ; 3150 ; 0.33 ; 0.317 ; 0.340 ; 
95580 ; 3308329.841 ; 0.6360 ; 0.6051 ; 9.97 ; 8.22 ; 3044 ; 3119 ; 0.32 ; 0.310 ; 0.323 ; 
95581 ; 3308364.235 ; 0.6393 ; 0.6085 ; 8.67 ; 8.18 ; 3000 ; 3092 ; 0.32 ; 0.338 ; 0.304 ; 
95582 ; 3308396.950 ; 0.6426 ; 0.6075 ; 9.03 ; 7.97 ; 3013 ; 3041 ; 0.34 ; 0.351 ; 0.335 ; 
95583 ; 3308430.505 ; 0.6431 ; 0.6040 ; 9.14 ; 7.79 ; 3022 ; 3008 ; 0.36 ; 0.358 ; 0.356 ; 
95584 ; 3308463.220 ; 0.6418 ; 0.5982 ; 9.21 ; 7.84 ; 2987 ; 2996 ; 0.36 ; 0.359 ; 0.359 ; 
95585 ; 3308502.018 ; 0.6417 ; 0.5986 ; 8.51 ; 7.87 ; 2947 ; 3000 ; 0.35 ; 0.353 ; 0.343 ; 
95586 ; 3308532.636 ; 0.6390 ; 0.5941 ; 8.97 ; 7.66 ; 2935 ; 3005 ; 0.36 ; 0.356 ; 0.354 ; 
95587 ; 3308566.610 ; 0.6361 ; 0.5882 ; 9.23 ; 7.74 ; 2977 ; 3019 ; 0.36 ; 0.354 ; 0.373 ; 
95588 ; 3308603.310 ; 0.6403 ; 0.5909 ; 8.08 ; 7.91 ; 2860 ; 2995 ; 0.35 ; 0.370 ; 0.332 ; 
95589 ; 3308636.865 ; 0.6417 ; 0.5877 ; 8.98 ; 9.04 ; 2814 ; 3244 ; 0.34 ; 0.358 ; 0.316 ; 
95590 ; 3308671.258 ; 0.6377 ; 0.5835 ; 8.59 ; 8.69 ; 2747 ; 3167 ; 0.35 ; 0.348 ; 0.351 ; 
95591 ; 3308705.022 ; 0.6417 ; 0.5919 ; 8.03 ; 8.47 ; 2806 ; 3107 ; 0.33 ; 0.353 ; 0.307 ; 
95592 ; 3308739.415 ; 0.6379 ; 0.5904 ; 8.85 ; 8.04 ; 2782 ; 3064 ; 0.34 ; 0.373 ; 0.306 ; 
95593 ; 3308772.760 ; 0.6326 ; 0.5824 ; 8.91 ; 8.00 ; 2756 ; 3020 ; 0.34 ; 0.000 ; 0.000 ; 
95594 ; 3308806.314 ; 0.6257 ; 0.5757 ; 9.30 ; 8.53 ; 2805 ; 3309 ; 0.33 ; 0.000 ; 0.000 ; 
95595 ; 3308843.644 ; 0.6188 ; 0.5689 ; 9.12 ; 8.26 ; 2784 ; 3218 ; 0.35 ; 0.368 ; 0.327 ; 
95596 ; 3308875.940 ; 0.6136 ; 0.5585 ; 8.81 ; 8.94 ; 2742 ; 3180 ; 0.34 ; 0.350 ; 0.329 ; 
95597 ; 3308909.914 ; 0.6107 ; 0.5503 ; 8.80 ; 8.74 ; 2806 ; 3126 ; 0.36 ; 0.377 ; 0.344 ; 
95598 ; 3308944.936 ; 0.6109 ; 0.5443 ; 8.80 ; 8.81 ; 2835 ; 3102 ; 0.37 ; 0.391 ; 0.358 ; 
95599 ; 3308980.588 ; 0.6066 ; 0.5362 ; 8.82 ; 8.29 ; 2856 ; 3072 ; 0.36 ; 0.385 ; 0.337 ; 
95600 ; 3309017.498 ; 0.6010 ; 0.5266 ; 8.91 ; 8.23 ; 2896 ; 3052 ; 0.37 ; 0.378 ; 0.361 ; 
95601 ; 3309048.326 ; 0.5969 ; 0.5187 ; 8.61 ; 8.09 ; 2824 ; 3027 ; 0.37 ; 0.385 ; 0.347 ; 
95602 ; 3309081.670 ; 0.5898 ; 0.5125 ; 8.82 ; 8.72 ; 2884 ; 3337 ; 0.37 ; 0.377 ; 0.368 ; 
95603 ; 3309115.435 ; 0.5829 ; 0.5076 ; 8.73 ; 8.56 ; 2847 ; 3260 ; 0.35 ; 0.340 ; 0.362 ; 
95604 ; 3309154.022 ; 0.5747 ; 0.5038 ; 8.86 ; 9.34 ; 2876 ; 3633 ; 0.36 ; 0.356 ; 0.374 ; 
95605 ; 3309187.157 ; 0.5657 ; 0.4989 ; 9.09 ; 10.16 ; 2892 ; 3942 ; 0.35 ; 0.332 ; 0.362 ; 
95606 ; 3309220.921 ; 0.5572 ; 0.4945 ; 9.26 ; 10.71 ; 2927 ; 4196 ; 0.35 ; 0.352 ; 0.345 ; 
95607 ; 3309254.056 ; 0.5488 ; 0.4907 ; 9.08 ; 11.21 ; 2877 ; 4404 ; 0.36 ; 0.363 ; 0.353 ; 
95608 ; 3309289.288 ; 0.5402 ; 0.4869 ; 9.16 ; 11.53 ; 2921 ; 4574 ; 0.36 ; 0.357 ; 0.355 ; 
95609 ; 3309320.536 ; 0.5320 ; 0.4827 ; 9.35 ; 11.72 ; 3010 ; 4686 ; 0.36 ; 0.353 ; 0.362 ; 
95610 ; 3309354.300 ; 0.5236 ; 0.4790 ; 9.46 ; 11.91 ; 3004 ; 4776 ; 0.35 ; 0.355 ; 0.353 ; 
95611 ; 3309391.210 ; 0.5157 ; 0.4764 ; 9.58 ; 12.08 ; 3034 ; 4849 ; 0.35 ; 0.350 ; 0.357 ; 
95612 ; 3309422.667 ; 0.5093 ; 0.4753 ; 9.46 ; 12.22 ; 3045 ; 4908 ; 0.35 ; 0.343 ; 0.362 ; 
95613 ; 3309457.690 ; 0.5051 ; 0.4754 ; 9.27 ; 12.31 ; 3060 ; 4955 ; 0.36 ; 0.354 ; 0.374 ; 
95614 ; 3309492.922 ; 0.5003 ; 0.4757 ; 9.41 ; 12.33 ; 3075 ; 5019 ; 0.34 ; 0.347 ; 0.336 ; 
95615 ; 3309525.638 ; 0.4957 ; 0.4756 ; 9.55 ; 12.55 ; 3081 ; 5070 ; 0.36 ; 0.364 ; 0.356 ; 
95616 ; 3309558.143 ; 0.4904 ; 0.4753 ; 9.82 ; 12.66 ; 3086 ; 5112 ; 0.37 ; 0.372 ; 0.358 ; 
95617 ; 3309591.488 ; 0.4852 ; 0.4748 ; 9.55 ; 12.75 ; 2967 ; 5145 ; 0.38 ; 0.377 ; 0.374 ; 
95618 ; 3309626.091 ; 0.4819 ; 0.4738 ; 9.57 ; 12.93 ; 2994 ; 5171 ; 0.36 ; 0.366 ; 0.354 ; 
95619 ; 3309659.646 ; 0.4822 ; 0.4744 ; 9.47 ; 13.30 ; 2981 ; 5143 ; 0.36 ; 0.368 ; 0.353 ; 
95620 ; 3309695.087 ; 0.4859 ; 0.4774 ; 9.46 ; 12.58 ; 2998 ; 4767 ; 0.37 ; 0.384 ; 0.356 ; 
95621 ; 3309730.739 ; 0.4882 ; 0.4789 ; 9.55 ; 11.52 ; 3093 ; 4487 ; 0.38 ; 0.401 ; 0.355 ; 
95622 ; 3309770.165 ; 0.4916 ; 0.4807 ; 9.65 ; 10.82 ; 3149 ; 4181 ; 0.39 ; 0.404 ; 0.367 ; 
95623 ; 3309803.510 ; 0.4909 ; 0.4828 ; 10.04 ; 11.13 ; 3203 ; 4352 ; 0.37 ; 0.388 ; 0.352 ; 
95624 ; 3309833.709 ; 0.4984 ; 0.4916 ; 11.69 ; 10.26 ; 3429 ; 4151 ; 0.31 ; 0.000 ; 0.000 ; 
95625 ; 3309865.796 ; 0.5195 ; 0.5039 ; 11.39 ; 9.81 ; 3571 ; 3871 ; 0.29 ; 0.000 ; 0.000 ; 
95626 ; 3309904.383 ; 0.5400 ; 0.5166 ; 10.75 ; 11.01 ; 3671 ; 4375 ; 0.33 ; 0.335 ; 0.333 ; 
95627 ; 3309945.278 ; 0.5565 ; 0.5352 ; 10.61 ; 11.76 ; 3756 ; 4716 ; 0.31 ; 0.000 ; 0.000 ; 
95628 ; 3309976.735 ; 0.5688 ; 0.5433 ; 11.38 ; 11.00 ; 3816 ; 4357 ; 0.32 ; 0.000 ; 0.000 ; 
95629 ; 3310008.612 ; 0.5735 ; 0.5431 ; 12.17 ; 10.52 ; 3829 ; 4142 ; 0.33 ; 0.000 ; 0.000 ; 
95630 ; 3310041.747 ; 0.5739 ; 0.5442 ; 12.21 ; 10.36 ; 3842 ; 4025 ; 0.33 ; 0.324 ; 0.333 ; 
95631 ; 3310073.833 ; 0.5711 ; 0.5445 ; 12.51 ; 10.22 ; 3864 ; 3958 ; 0.33 ; 0.000 ; 0.000 ; 
95632 ; 3310105.500 ; 0.5676 ; 0.5453 ; 12.54 ; 10.74 ; 3885 ; 4246 ; 0.33 ; 0.304 ; 0.353 ; 
95633 ; 3310139.474 ; 0.5739 ; 0.5552 ; 11.04 ; 10.52 ; 3886 ; 4119 ; 0.31 ; 0.000 ; 0.000 ; 
95634 ; 3310173.028 ; 0.5743 ; 0.5572 ; 12.49 ; 11.24 ; 3918 ; 4422 ; 0.36 ; 0.364 ; 0.347 ; 
95635 ; 3310208.261 ; 0.5747 ; 0.5593 ; 12.55 ; 11.84 ; 3940 ; 4667 ; 0.36 ; 0.375 ; 0.337 ; 
95636 ; 3310242.234 ; 0.5729 ; 0.5594 ; 12.75 ; 12.05 ; 3970 ; 4864 ; 0.35 ; 0.353 ; 0.357 ; 
95637 ; 3310275.789 ; 0.5785 ; 0.5690 ; 11.19 ; 11.67 ; 4005 ; 4572 ; 0.33 ; 0.000 ; 0.000 ; 
95638 ; 3310308.924 ; 0.5759 ; 0.5691 ; 12.94 ; 12.15 ; 3955 ; 4787 ; 0.34 ; 0.319 ; 0.351 ; 
95639 ; 3310341.639 ; 0.5771 ; 0.5740 ; 12.64 ; 11.56 ; 3885 ; 4496 ; 0.35 ; 0.366 ; 0.335 ; 
95640 ; 3310376.033 ; 0.5820 ; 0.5820 ; 11.62 ; 12.24 ; 3783 ; 4652 ; 0.35 ; 0.356 ; 0.352 ; 
95641 ; 3310411.894 ; 0.5869 ; 0.6016 ; 10.93 ; 12.57 ; 3791 ; 4777 ; 0.36 ; 0.368 ; 0.348 ; 
95642 ; 3310444.819 ; 0.5865 ; 0.6110 ; 11.96 ; 13.16 ; 3695 ; 4877 ; 0.35 ; 0.361 ; 0.331 ; 
95643 ; 3310479.422 ; 0.5842 ; 0.6172 ; 12.27 ; 13.57 ; 3686 ; 4957 ; 0.36 ; 0.366 ; 0.357 ; 
95644 ; 3310514.235 ; 0.5852 ; 0.6218 ; 11.76 ; 12.44 ; 3596 ; 4558 ; 0.33 ; 0.358 ; 0.309 ; 
95645 ; 3310551.145 ; 0.5865 ; 0.6225 ; 11.66 ; 11.61 ; 3523 ; 4258 ; 0.33 ; 0.358 ; 0.306 ; 
95646 ; 3310583.022 ; 0.5845 ; 0.6203 ; 11.02 ; 10.63 ; 3350 ; 4028 ; 0.35 ; 0.356 ; 0.350 ; 
95647 ; 3310617.415 ; 0.5889 ; 0.6276 ; 9.94 ; 10.11 ; 3386 ; 3844 ; 0.34 ; 0.000 ; 0.000 ; 
95648 ; 3310653.486 ; 0.5883 ; 0.6270 ; 11.13 ; 9.86 ; 3362 ; 3707 ; 0.36 ; 0.375 ; 0.349 ; 
95649 ; 3310696.687 ; 0.5882 ; 0.6252 ; 11.08 ; 9.60 ; 3358 ; 3613 ; 0.35 ; 0.366 ; 0.334 ; 
95650 ; 3310730.871 ; 0.5901 ; 0.6232 ; 10.62 ; 9.26 ; 3236 ; 3524 ; 0.34 ; 0.367 ; 0.305 ; 
95651 ; 3310765.054 ; 0.5973 ; 0.6282 ; 9.32 ; 9.03 ; 3271 ; 3437 ; 0.33 ; 0.000 ; 0.000 ; 
95652 ; 3310793.156 ; 0.6021 ; 0.6290 ; 9.05 ; 8.91 ; 3169 ; 3370 ; 0.37 ; 0.373 ; 0.361 ; 
95653 ; 3310825.452 ; 0.6066 ; 0.6296 ; 8.85 ; 8.63 ; 3093 ; 3297 ; 0.35 ; 0.380 ; 0.329 ; 
95654 ; 3310873.058 ; 0.6079 ; 0.6239 ; 9.33 ; 8.51 ; 2983 ; 3248 ; 0.36 ; 0.386 ; 0.341 ; 
95655 ; 3310906.822 ; 0.6083 ; 0.6190 ; 9.18 ; 8.34 ; 2921 ; 3183 ; 0.37 ; 0.391 ; 0.343 ; 
95656 ; 3310938.699 ; 0.6090 ; 0.6135 ; 9.15 ; 8.50 ; 2872 ; 3134 ; 0.33 ; 0.335 ; 0.327 ; 
95657 ; 3310970.156 ; 0.6071 ; 0.6092 ; 9.24 ; 8.16 ; 2838 ; 3075 ; 0.33 ; 0.335 ; 0.323 ; 
95658 ; 3311002.033 ; 0.6049 ; 0.6032 ; 8.91 ; 8.15 ; 2745 ; 3028 ; 0.35 ; 0.345 ; 0.355 ; 
95659 ; 3311032.651 ; 0.6047 ; 0.5982 ; 8.89 ; 8.01 ; 2737 ; 3003 ; 0.34 ; 0.346 ; 0.336 ; 
95660 ; 3311067.464 ; 0.6038 ; 0.5938 ; 8.78 ; 7.97 ; 2726 ; 2998 ; 0.36 ; 0.352 ; 0.360 ; 
95661 ; 3311097.453 ; 0.6029 ; 0.5891 ; 8.93 ; 8.08 ; 2687 ; 2974 ; 0.35 ; 0.350 ; 0.358 ; 
95662 ; 3311128.491 ; 0.6043 ; 0.5852 ; 8.75 ; 7.95 ; 2686 ; 2962 ; 0.36 ; 0.368 ; 0.350 ; 
95663 ; 3311161.626 ; 0.6050 ; 0.5836 ; 8.66 ; 7.86 ; 2670 ; 2939 ; 0.37 ; 0.371 ; 0.363 ; 
95664 ; 3311193.712 ; 0.6033 ; 0.5837 ; 8.80 ; 8.69 ; 2652 ; 3263 ; 0.35 ; 0.361 ; 0.330 ; 
95665 ; 3311228.944 ; 0.5990 ; 0.5831 ; 8.61 ; 9.24 ; 2642 ; 3530 ; 0.36 ; 0.369 ; 0.360 ; 
95666 ; 3311261.870 ; 0.5957 ; 0.5830 ; 8.43 ; 8.86 ; 2638 ; 3400 ; 0.37 ; 0.370 ; 0.360 ; 
95667 ; 3311295.214 ; 0.5940 ; 0.5834 ; 8.52 ; 8.71 ; 2648 ; 3304 ; 0.35 ; 0.364 ; 0.334 ; 
95668 ; 3311336.948 ; 0.5935 ; 0.5834 ; 8.40 ; 8.48 ; 2631 ; 3208 ; 0.36 ; 0.372 ; 0.338 ; 
95669 ; 3311371.341 ; 0.5890 ; 0.5815 ; 8.64 ; 9.02 ; 2675 ; 3484 ; 0.37 ; 0.353 ; 0.380 ; 
95670 ; 3311405.734 ; 0.5871 ; 0.5811 ; 8.49 ; 8.65 ; 2675 ; 3359 ; 0.37 ; 0.369 ; 0.364 ; 
95671 ; 3311435.514 ; 0.5890 ; 0.5890 ; 7.88 ; 8.47 ; 2711 ; 3266 ; 0.36 ; 0.366 ; 0.359 ; 
95672 ; 3311466.132 ; 0.5914 ; 0.5957 ; 7.84 ; 8.31 ; 2701 ; 3190 ; 0.34 ; 0.348 ; 0.329 ; 
95673 ; 3311500.735 ; 0.5915 ; 0.6023 ; 7.96 ; 8.79 ; 2747 ; 3469 ; 0.34 ; 0.368 ; 0.312 ; 
95674 ; 3311537.226 ; 0.5877 ; 0.6003 ; 8.96 ; 8.65 ; 2730 ; 3356 ; 0.34 ; 0.368 ; 0.311 ; 
95675 ; 3311570.780 ; 0.5820 ; 0.5966 ; 9.17 ; 8.37 ; 2714 ; 3265 ; 0.35 ; 0.363 ; 0.347 ; 
95676 ; 3311605.593 ; 0.5863 ; 0.6009 ; 7.79 ; 8.38 ; 2684 ; 3179 ; 0.33 ; 0.365 ; 0.301 ; 
95677 ; 3311639.357 ; 0.5864 ; 0.5976 ; 8.75 ; 8.22 ; 2622 ; 3107 ; 0.34 ; 0.383 ; 0.305 ; 
95678 ; 3311673.750 ; 0.5863 ; 0.5945 ; 8.62 ; 8.07 ; 2612 ; 3044 ; 0.35 ; 0.381 ; 0.327 ; 
95679 ; 3311707.934 ; 0.5846 ; 0.5914 ; 8.62 ; 7.79 ; 2610 ; 3011 ; 0.36 ; 0.373 ; 0.340 ; 
95680 ; 3311742.117 ; 0.5825 ; 0.5885 ; 8.55 ; 7.74 ; 2600 ; 2981 ; 0.36 ; 0.376 ; 0.351 ; 
95681 ; 3311776.930 ; 0.5800 ; 0.5863 ; 8.76 ; 7.85 ; 2620 ; 2979 ; 0.36 ; 0.373 ; 0.355 ; 
95682 ; 3311811.953 ; 0.5778 ; 0.5858 ; 8.75 ; 7.82 ; 2623 ; 2975 ; 0.37 ; 0.375 ; 0.360 ; 
95683 ; 3311845.717 ; 0.5740 ; 0.5854 ; 8.82 ; 8.41 ; 2619 ; 3250 ; 0.36 ; 0.379 ; 0.345 ; 
95684 ; 3311879.691 ; 0.5722 ; 0.5837 ; 9.00 ; 8.35 ; 2621 ; 3161 ; 0.35 ; 0.369 ; 0.324 ; 
95685 ; 3311914.713 ; 0.5701 ; 0.5804 ; 8.93 ; 8.10 ; 2631 ; 3082 ; 0.35 ; 0.366 ; 0.340 ; 
95686 ; 3311949.106 ; 0.5687 ; 0.5771 ; 8.64 ; 8.70 ; 2558 ; 3340 ; 0.36 ; 0.368 ; 0.345 ; 
95687 ; 3311982.451 ; 0.5674 ; 0.5759 ; 8.59 ; 9.17 ; 2556 ; 3550 ; 0.35 ; 0.370 ; 0.334 ; 
95688 ; 3312017.054 ; 0.5667 ; 0.5742 ; 8.33 ; 8.91 ; 2536 ; 3429 ; 0.36 ; 0.367 ; 0.355 ; 
95689 ; 3312050.399 ; 0.5676 ; 0.5739 ; 8.53 ; 8.71 ; 2600 ; 3278 ; 0.36 ; 0.372 ; 0.350 ; 
95690 ; 3312093.181 ; 0.5662 ; 0.5759 ; 8.67 ; 8.25 ; 2615 ; 3153 ; 0.35 ; 0.365 ; 0.343 ; 
95691 ; 3312122.541 ; 0.5737 ; 0.5875 ; 7.59 ; 8.22 ; 2591 ; 3041 ; 0.33 ; 0.000 ; 0.000 ; 
95692 ; 3312155.466 ; 0.5723 ; 0.5896 ; 8.75 ; 8.73 ; 2587 ; 3305 ; 0.35 ; 0.368 ; 0.326 ; 
95693 ; 3312188.391 ; 0.5732 ; 0.5899 ; 8.42 ; 8.52 ; 2596 ; 3214 ; 0.35 ; 0.363 ; 0.330 ; 
95694 ; 3312221.526 ; 0.5704 ; 0.5868 ; 8.32 ; 8.96 ; 2550 ; 3462 ; 0.36 ; 0.360 ; 0.364 ; 
95695 ; 3312264.728 ; 0.5673 ; 0.5832 ; 8.35 ; 8.57 ; 2509 ; 3331 ; 0.36 ; 0.359 ; 0.357 ; 
95696 ; 3312297.024 ; 0.5637 ; 0.5808 ; 8.33 ; 9.04 ; 2497 ; 3560 ; 0.36 ; 0.367 ; 0.351 ; 
95697 ; 3312329.110 ; 0.5603 ; 0.5782 ; 8.35 ; 8.74 ; 2501 ; 3422 ; 0.38 ; 0.374 ; 0.390 ; 
95698 ; 3312360.987 ; 0.5602 ; 0.5755 ; 8.17 ; 8.60 ; 2502 ; 3303 ; 0.37 ; 0.376 ; 0.360 ; 
95699 ; 3312392.444 ; 0.5641 ; 0.5800 ; 7.35 ; 8.35 ; 2532 ; 3216 ; 0.35 ; 0.362 ; 0.345 ; 
95700 ; 3312426.208 ; 0.5693 ; 0.5843 ; 7.35 ; 8.05 ; 2529 ; 3112 ; 0.34 ; 0.365 ; 0.315 ; 
